Tweet,Stance,Index,Original Tweet
hopefully hillary clinton gets cancer and dies before she gets the opportunity to embarrass our country any further # july 4 th #,AGAINST,2268,Hopefully Hillary Clinton gets cancer and dies before she gets the opportunity to embarrass our country any further. #july4th #SemST
joel 5 h wonderfull one bipartisan is m i hear the peter gunn theme she 's going to kick some serious gop ass,AGAINST,2269,@JOEL5H @wonderfullone @Bipartisanism I hear the Peter Gunn theme. She's going to kick some serious GOP ass. #SemST
at least the few mistakes made by gop candidates on the campaign are n't felonies like the ones hillary clinton makes # oh hill no #,AGAINST,2270,At least the few mistakes made by @GOP candidates on the campaign aren't felonies like the ones@HillaryClinton makes.#OhHillNo #SemST
great comments by mitt romney about pathological liar # hillary clinton #,AGAINST,2271,Great comments by @MittRomney about pathological liar #HillaryClinton . #SemST
i wish bernie 's fans would stop screaming # bernie 2016 #,AGAINST,2272,I wish Bernie's fans would stop screaming. #Bernie2016 #SemST
real donald trump is the only honest voice of the gop and that should scare the shit out of everyone !,AGAINST,2273,@realDonaldTrump is the only honest voice of the @GOP and that should scare the shit out of everyone! #SemST
frodo fie d so ? that will never erase their support of doma silence on # lgbt # # Les bien Gay Bisexual Transgender and Queer # rights until it is politically a venta geo us,AGAINST,2274,@frodofied SO? THt will NEVER erase their support of DOMA & silence on #LGBT #LGBTQ rights until it is politically aventageous. #SemST
rough country 451 vendetta jane fortunately bryan he does not have a saying on that # free all four #,AGAINST,2275,@roughcountry451 @vendettajane Fortunately Bryan he does not have a saying on that  #freeallfour #SemST
anthony weiner super out of touch and stupid please go away # nyc pride # # New York City #,AGAINST,2276,@anthonyweiner super out of touch and stupid.   Please go away. #NYCPride #NYC #SemST
"clan tro jj author carmine z ozz or a why not , they lie about everything else , even when confronted with the truth # free all four #",AGAINST,2277,"@clantro @jjauthor @CarmineZozzora  Why not, they lie about everything else, even when confronted with the truth.  #freeallfour #SemST"
"over the river and through the woods , and up with hill we go ! yass # hillary clinton # # hillary #",AGAINST,2278,"over the river and through the woods, and UP WITH HILL WE GO! Yass #HillaryClinton  #Hillary   #SemST"
"i am a big hillary clinton supporter my plan is working , poor donnie does n't even know # trump 2016 #",AGAINST,2279,"I am a big HILLARY Clinton supporter. My plan is working, poor Donnie doesn't even know. #Trump2016 #SemST"
greta what # bernie 2016 # has done is work for decades on behalf of the american people not the corpora to c racy who own corrupted,AGAINST,2280,@greta What #Bernie2016 has done is work for DECADES on behalf of the American people not the corporatocracy who own corrupted #SemST
"trucks horses dog # common core # , another brilliant idea supported by a # bush # # no more bushes #",AGAINST,2281,"@TrucksHorsesDog  #CommonCore , another brilliant idea supported by a #bush.  #nomorebushes  #SemST"
"do we breathe live or ignore collectively succumb to toxins of political , ecological , un want on o liga rds ? # p2 # # bernie 2016 #",AGAINST,2282,"Do we breathe & live or ignore & collectively succumb to toxins of political, ecological, unwanton oligards? #p2 #bernie2016 #SemST"
"she 's not a woman , she 's a politician # why im not voting for hillary # # stop hillary clinton 2016 # # benghazi # # save the usa #",AGAINST,2283,"She's NOT a WOMAN, she's a POLITICIAN. #WhyImNotVotingForHillary #StopHillaryClinton2016 #Benghazi #savetheUSA #SemST"
"hillary clinton i wish you were in benghazi instead of those great people , marijuana liar and power hungry animal",AGAINST,2284,"@HillaryClinton I wish u were in Benghazi instead of those great people, chronic liar and power hungry animal #SemST"
"yaa as , hillary ! tsar rhys wins best dressed here at the # merrimack # 4th of july parade ! # hillary for nh #",AGAINST,2285,"YAAAS, Hillary! @TsarRhys wins best dressed here at the #Merrimack 4th of July parade! #HillaryforNH #SemST"
"the dukes of hazard has been on television for 36 years , yet you were n't offended until the # liberals # told you to be # united blue #",AGAINST,2286,"The Dukes of Hazzard has been on tv for 36 years, yet you weren't offended until the #liberals told you to be.  #unitedblue #SemST"
"hillary clinton the spatula seems appropriate , given that it can be used to easily flip positions if the heat gets to high",AGAINST,2287,".@HillaryClinton The spatula seems appropriate, given that it can be used to easily flip positions if the heat gets to high. #SemST"
why does the shit barometer always rise when republicans speak ? # usa # # july 4 #,AGAINST,2288,"Why does the "" shit barometer "" always rise when Republicans speak? #USA #July4 #SemST"
ba 68 scg al the guy with the # benghazi # sign has guts love it # no hillary 2016 #,AGAINST,2289,@Ba68scgal The guy w/ the #Benghazi sign has guts Loveit #NoHillary2016 #SemST
"vendetta jane thanks for the follow , may god bless you and your family ! # free all four #",AGAINST,2290,"@vendettajane Thanks for the follow, may God bless you and your family !  #freeallfour #SemST"
myo tr adventure compassion the new frontier hillary will go where she 's never gone before she 'll need a village a committee,AGAINST,2291,@MyOTRadventure Compassion the new frontier Hillary will go where she's never gone before She'll need a village & a committee #SemST
since # Saturday Night Live # Artificial Intelligence n't that funny anymore please joe biden run for president if even just for the hilarious debates between you,AGAINST,2292,Since #SNL ain't that funny anymore please @JoeBiden run for president.. if even just for the hilarious debates between you & #SemST
"i support bernie on account usa needs a new direction but , if he loses in primary , i 'll support hillary clinton # sanders 2016 #",AGAINST,2293,"I support Bernie on account USA needs a new direction but, if he loses in primary ,I'll support Hillary Clinton. #Sanders2016 #SemST"
"hillary clinton your treatment of the press , amb stevens ' family , and the intelligence of the american people is enough to send you to jail",AGAINST,2294,"@HillaryClinton Your treatment of the press, Amb Stevens' fam, and the intel of the American ppl is enough to send you to jail #SemST"
hilly barry 's bloody benghazi bamboozle # hillary icecream flavors # # t cot # # wake up america #,AGAINST,2295,Hilly & Barry's Bloody Benghazi Bamboozle #HillaryIceCreamFlavors   #tcot #WakeUpAmerica #SemST
numbers munch er hillary clinton she 's the animal ! ! she 's also a sellout ! ! ! people that vote for her are sellouts ! ! # no hillary 2016 #,AGAINST,2296,@NumbersMuncher @HillaryClinton She's the animal!! She's also a sellout!!! Ppl that vote for her are sellouts!! #NoHillary2016 #SemST
"red ste eze broke , as in dead broke elitist nauseating get behind the rope hateful arrogant z ideology someone else add z",AGAINST,2297,"@redsteeze:  Broke, as in Dead broke"" Elitist Nauseating Get behind the rope  Hateful Arrogant Z Ideologue  Someone else add Z. #SemST"
red ste eze maggie ny t by that time the guy with # benghazi # sign will be arrested,AGAINST,2298,@redsteeze @maggieNYT By that time the guy with #Benghazi sign will be arrested. #SemST
a damp levy maggie ny t dan me rica cnn the people came to see hear hillary not the press obstructing their view,AGAINST,2299,@adamplevy @maggieNYT @danmericaCNN The people came to see & hear Hillary not the Press obstructing their view #SemST
political short she would have to have a conscious to be haunted j l connell 66 # kill ary # # marxism #,AGAINST,2300,@PoliticalShort She would have to have a conscious to be haunted. @jlconnell66 #killary #Marxism  #SemST
the blaze heaven forbid anyone invade the space of the queen of lies,AGAINST,2301,@theblaze  Heaven forbid anyone invade the space of the Queen of Lies. -_- #SemST
"t are k fatah annie karn i and abedin 's penumbra , the muslim brotherhood her connection is incontrovertible # hum a abed in #",AGAINST,2302,"@TarekFatah @anniekarni And Abedin's penumbra, the Muslim Brotherhood. Her connection is incontrovertible #HumaAbedin #SemST"
# leftest # # hippocratic # # dome crats # wo n't vote for # fine lady # # michell bachmann # but will vote for # email scandal # # benghazi # # kill ary #,AGAINST,2303,/#Leftest #Hippocratic #Domecrats won't vote for #FineLady #MichellBachmann but will vote for #EmailScandal #Benghazi #Killary #SemST
support # independent # # bernie sanders # because he 's not a liar # potus # # lib crib # # democrats # # t lot # # republicans # # wake up america #,AGAINST,2304,Support #independent #BernieSanders because he's not a liar. #POTUS #libcrib #democrats #tlot #republicans #WakeUpAmerica #SemST
ba bbs girl 2 dr marty fox she is as bad or worse possibly than # obama # and she will continue to break laws as if she is invincible,AGAINST,2305,@Babbsgirl2 @DrMartyFox She is as bad or worse possibly than #Obama and she will continue to break laws as if she is invincible. #SemST
times was that awkwardness or awfulness ? i think the latter,AGAINST,2306,"@nytimes was that ""awkwardness"" or ""awfulness""? I think the latter #SemST"
today 's number is 8 ! that 's how many years old jesus was when he learned to ride a bike ! pretty cool dude ! # us w nt # # proud mom #,AGAINST,2307,Today's number is 8! That's how many years old Jesus was when he learned to ride a bike!  Pretty cool dude! #USWNT #proudmom #SemST
"jessie jane duff results matter you may feel less safe , but that is your mental health issues no 9 11s on obama 's watch",AGAINST,2308,"@JessieJaneDuff Results matter. U may feel less safe, but that is ur mental health issues. No 9/11s on Obama's watch #SemST"
grateful for the chance to tell the world about my love of many flavors of ice cream ! # wake up america #,AGAINST,2309,Grateful for the chance to tell the world about my love of many flavors of ice cream! #WakeUpAmerica #SemST
"if you cant dazzle them with brilliance , baffle them with bullshit # hillary clinton # # lib star ds are idiots #",AGAINST,2310,"If you cant dazzle them with brilliance, baffle them with bullshit. #HillaryClinton #libstardsareidiots #SemST"
aka whit 1 its time to rope off kill ary fox news delete her off your ballot she is a clone of sodom insane ob ammad # wake up america #,AGAINST,2311,@akawhit1 ITS TIME TO ROPE OFF KILLARY @FoxNews DELETE HER OFF YOUR BALLOT SHE IS A CLONE OF SODOM  INSANE OBAMMAD #WakeUpAmerica #SemST
